DateTime,GPS_Y,GPS_Z,Acc_Y,Acc_Z,Fix
10:37.4,,,0.000108898,0.000778401,
10:37.4,,,-9.04452E-05,-0.001372272,
10:37.4,,,-0.000199343,0.000569961,
10:37.4,,,0.000187388,-0.000479256,
10:37.4,,,-0.000281212,-0.002016044,
10:37.4,0,113.191,-0.000422857,-0.001614239,3
10:38.4,,,-0.000195185,-0.001055714,
10:38.4,,,-0.000162957,-0.000661186,
10:38.4,,,-0.00026094,-0.00317104,
10:38.4,,,-4.86013E-05,-0.002640324,
10:38.4,,,-0.000116955,-0.000923425,
10:38.4,,,-0.000138527,-0.00036308,
10:38.4,,,5.37993E-05,0.000113836,
10:38.4,,,-0.000314479,0.00039037,
10:38.4,,,-0.000237029,-0.000512783,
10:38.4,-0.000819544,113.19,-0.000111757,-0.001726776,3
10:38.4,,,-8.08289E-05,0.000534354,
10:38.4,,,0.000272375,0.001130565,
10:38.4,,,-0.000194665,0.000123712,
10:38.4,,,-0.000255482,0.002351835,
10:38.4,,,7.82299E-05,0.003521645,
10:38.4,,,-0.000490171,0.003564788,
10:38.4,,,-0.000317338,0.002588604,
10:38.4,,,-7.51111E-05,0.001717939,
10:38.4,,,1.06559E-05,0.001494425,
10:38.4,-0.00132196,113.188,-9.33041E-05,0.000575419,3
10:38.4,,,-0.000230271,0.001827877,
10:38.4,,,0.000127871,0.002505436,
10:38.4,,,3.48266E-05,0.000700431,
10:38.4,,,-0.000351645,0.00085663,
10:38.4,,,-0.000563463,0.000767225,
10:38.4,,,0.000176732,-0.00046782,
10:38.4,,,4.96409E-05,-0.000671842,
10:38.4,,,-0.000111237,-0.000980343,
10:38.4,,,-0.000085767,-0.00169039,
10:38.4,-0.00132196,113.191,-0.000565802,-0.001242062,3
10:38.4,,,6.96532E-05,-0.000139047,
10:38.4,,,1.45544E-05,-0.001400861,
10:38.4,,,-0.000172834,-0.001028424,
10:38.4,,,-0.000287709,-0.001147978,
10:38.4,,,-0.00028641,-0.002127022,
10:38.4,,,0.00013099,-0.002577688,
10:38.4,,,-8.99254E-05,-0.003011201,
10:38.4,,,0.000110458,-0.002659037,
10:38.4,,,-1.24752E-05,-0.001599944,
10:38.4,-0.001731732,113.19,-0.000377115,-0.000629478,3
10:38.4,,,-0.000499528,-0.002482825,
10:38.4,,,-0.00012917,-0.00213092,
10:38.4,,,0.000323576,-0.000499528,
10:38.4,,,-0.000298625,0.000046782,
10:38.4,,,-0.000437932,-6.99131E-05,
10:38.4,,,0.000101101,-0.000169975,
10:38.4,,,0.000281472,0.001097298,
10:38.4,,,-0.000189207,0.001705464,
10:38.4,,,-0.000350345,0.001163832,
10:38.4,-0.002141504,113.192,0.000170235,0.002372107,3
10:38.4,,,-8.3168E-06,0.002968318,
10:38.4,,,-0.000346187,0.002145215,
10:38.4,,,-0.000093564,0.002243457,
10:38.4,,,-0.00012995,0.001885834,
10:38.4,,,-5.01607E-05,0.001392544,
10:38.4,,,-0.000117995,-0.000090965,
10:38.4,,,-5.69181E-05,-5.06805E-05,
10:38.4,,,-1.09158E-05,0.000424937,
10:38.4,,,-0.00038933,0.000684837,
10:38.4,-0.000819544,113.193,-3.58662E-05,0.001406579,3
10:38.4,,,-0.000254442,3.82053E-05,
10:38.4,,,-0.000239108,-0.002081539,
10:38.4,,,0.000044183,-0.002610696,
10:38.4,,,-0.000174133,-0.002082319,
10:38.4,,,-3.24875E-05,-0.002122863,
10:38.4,,,-0.000137747,-0.001020367,
10:38.4,,,-0.000149443,-0.000785938,
10:38.4,,,-0.000116695,-0.001801107,
10:38.4,,,-0.000484194,-0.000951754,
10:38.4,-0.000409772,113.195,-0.000350085,-0.001468435,3
10:38.4,,,0.000126052,-0.002601859,
10:38.4,,,-0.000194925,-0.000663265,
10:38.4,,,-0.0001549,0.000680938,
10:38.4,,,2.28712E-05,7.56309E-05,
10:38.4,,,-0.000247945,-0.000895356,
10:38.4,,,-0.000345667,-5.82176E-05,
10:38.4,,,-0.000288229,0.001850748,
10:38.4,,,-1.06559E-05,0.001154476,
10:38.4,,,-0.000261459,0.000263539,
10:38.4,-0.00264392,113.193,-0.000333972,7.40715E-05,3
10:38.4,,,6.2376E-06,0.000289789,
10:38.4,,,-0.000230012,0.001124068,
10:38.4,,,-0.000344627,0.001212693,
10:38.4,,,-0.000142945,0.000994377,
10:38.4,,,-1.14356E-05,0.000293947,
10:38.4,,,-0.000180631,0.000479775,
10:38.4,,,-0.000348786,0.000033787,
10:38.4,,,0.000137747,-0.000906791,
10:38.4,,,-0.000062376,0.001230886,
10:38.4,-0.00132196,113.195,-0.000446768,0.001608521,3
10:38.4,,,-9.92818E-05,0.000547869,
10:38.4,,,-1.68935E-05,0.000642213,
10:38.4,,,-0.000113057,0.00046834,
10:38.4,,,-0.000366719,0.000581136,
10:38.4,,,-9.38239E-05,-2.10519E-05,
10:38.4,,,3.27474E-05,7.97893E-05,
10:38.4,,,-0.000475877,0.001059612,
10:38.4,,,-0.000175433,0.000979043,
10:38.4,,,-0.000100841,0.000759168,
10:38.4,-0.000409772,113.196,-0.0001562,-0.000100581,3
10:39.4,,,2.62499E-05,-0.000853772,
10:39.4,,,-4.88612E-05,0.000210259,
10:39.4,,,-0.000194145,-0.000115915,
10:39.4,,,-0.000356323,-0.000997496,
10:39.4,,,-5.40592E-05,-0.001392284,
10:39.4,,,-0.000333192,0.000170754,
10:39.4,,,-0.000370098,0.001391765,
10:39.4,,,-0.000127871,-0.001631392,
10:39.4,,,-0.000216497,-0.001447643,
10:39.4,-0.001731732,113.194,-8.96655E-05,0.000661186,3
10:39.4,,,-0.000237809,-0.001061951,
10:39.4,,,-0.000138787,-0.001853867,
10:39.4,,,-1.87128E-05,0.001186703,
10:39.4,,,-0.000154381,0.001200218,
10:39.4,,,-0.000419479,-6.41953E-05,
10:39.4,,,-0.000228712,0.001959386,
10:39.4,,,5.9777E-06,0.001243881,
10:39.4,,,-0.000192586,-0.000941878,
10:39.4,,,-0.000118774,0.00025938,
10:39.4,-0.00132196,113.194,-0.000010396,0.001336926,3
10:39.4,,,-0.000072772,0.0003649,
10:39.4,,,-0.000242227,0.001565638,
10:39.4,,,-0.000248464,0.00228738,
10:39.4,,,-0.000265618,0.001950809,
10:39.4,,,-0.000189727,0.001418534,
10:39.4,,,-0.000191286,0.000881321,
10:39.4,,,-0.000141905,0.001115491,
10:39.4,,,-4.88612E-05,0.000470679,
10:39.4,,,-0.000201942,0.001128226,
10:39.4,-0.000819544,113.197,-0.000158019,0.00239134,3
10:39.4,,,-0.000198044,0.002736227,
10:39.4,,,-0.000136188,0.000752411,
10:39.4,,,-0.000150222,-0.001180986,
10:39.4,,,-7.09527E-05,-0.000515902,
10:39.4,,,7.5371E-06,-0.000121113,
10:39.4,,,-0.000284331,-0.000038985,
10:39.4,,,-0.000396867,-1.68935E-05,
10:39.4,,,-0.000173093,-0.001000875,
10:39.4,,,-0.000204022,-0.001887134,
10:39.4,-0.000912188,113.198,-0.000262499,-0.001751726,3
10:39.4,,,7.32918E-05,-0.000740455,
10:39.4,,,-0.00013073,-0.001564598,
10:39.4,,,-0.000308761,-0.001978359,
10:39.4,,,-0.000199863,-0.000749032,
10:39.4,,,-4.10642E-05,-0.000838697,
10:39.4,,,8.34279E-05,-0.000551768,
10:39.4,,,-0.000160098,-0.000378414,
10:39.4,,,-0.000123453,-0.000941878,
10:39.4,,,5.9777E-06,-0.000531496,
10:39.4,-0.001731732,113.196,-2.41707E-05,-0.000392709,3
10:39.4,,,-6.88735E-05,0.000821284,
10:39.4,,,-5.17201E-05,0.000710307,
10:39.4,,,-4.75617E-05,-0.001171109,
10:39.4,,,-0.000223514,-0.000428315,
10:39.4,,,-7.92695E-05,-0.000393229,
10:39.4,,,0.000236509,0.001416455,
10:39.4,,,0.000196225,0.000585295,
10:39.4,,,-3.06682E-05,-0.000316298,
10:39.4,,,-0.000199343,0.000257561,
10:39.4,-0.000409772,113.197,-0.00015724,-0.000480555,3
10:39.4,,,-6.00369E-05,0.000620121,
10:39.4,,,-0.000033787,0.00031084,
10:39.4,,,9.33041E-05,0.00075319,
10:39.4,,,-0.000115396,-0.000566842,
10:39.4,,,-0.000359962,-0.000688735,
10:39.4,,,-0.000162957,-0.000429875,
10:39.4,,,-0.000083168,-0.001654004,
10:39.4,,,-9.27843E-05,-0.001642308,
10:39.4,,,-0.00018219,-0.001177347,
10:39.4,-0.00132196,113.197,-0.000240927,-0.000428575,3
10:39.4,,,-0.00020922,0.000535394,
10:39.4,,,-0.00025964,0.000898214,
10:39.4,,,-8.5767E-06,-0.000107079,
10:39.4,,,-0.000154381,-0.00067548,
10:39.4,,,-0.000278873,-0.000113576,
10:39.4,,,-7.35517E-05,0.000353464,
10:39.4,,,-0.000278093,0.00072694,
10:39.4,,,-0.000122153,0.001148238,
10:39.4,,,-0.000315259,-0.000798933,
10:39.4,-0.001731732,113.198,-0.000431954,-0.000580357,3
10:39.4,,,-0.000150742,0.000146324,
10:39.4,,,-0.00020766,-0.000210779,
10:39.4,,,-3.66459E-05,-0.00098788,
10:39.4,,,-0.000174913,-0.002167566,
10:39.4,,,-0.000378414,-0.001618137,
10:39.4,,,0.000015594,-0.001462717,
10:39.4,,,-4.80815E-05,1.32549E-05,
10:39.4,,,-0.000100581,0.000387771,
10:39.4,,,-8.44675E-05,-0.001613979,
10:39.4,-0.000409772,113.2,-0.000386991,-0.001313275,3
10:39.4,,,-8.78462E-05,-0.000799972,
10:39.4,,,-0.000173093,-0.001843731,
10:39.4,,,-5.79577E-05,-0.0014032,
10:39.4,,,0.000064975,-0.001362916,
10:39.4,,,2.80692E-05,-0.001093399,
10:39.4,,,-9.92818E-05,0.000308501,
10:39.4,,,-0.000374516,0.001069229,
10:39.4,,,0.000157759,0.002272826,
10:39.4,,,3.45667E-05,0.001538868,
10:39.4,0,113.198,-0.000174653,-8.39477E-05,3
10:40.4,,,7.66705E-05,0.001959906,
10:40.4,,,5.01607E-05,0.002228643,
10:40.4,,,0.000088366,0.000897435,
10:40.4,,,1.94925E-05,0.001536009,
10:40.4,,,-0.000316818,0.000993078,
10:40.4,,,-0.000250804,0.000818685,
10:40.4,,,-3.06682E-05,-0.000136188,
10:40.4,,,-0.00018141,-0.001056234,
10:40.4,,,-0.000270556,-0.00148143,
10:40.4,0.000502416,113.198,-0.000294727,-0.002268667,3
10:40.4,,,-0.00012917,-0.001650885,
10:40.4,,,-0.00023287,-0.002042034,
10:40.4,,,-0.000333712,-0.002883331,
10:40.4,,,0.000111237,-0.001744449,
10:40.4,,,-0.000231311,-0.001783434,
10:40.4,,,-0.000513562,-0.003250309,
10:40.4,,,-0.00010448,-0.003564529,
10:40.4,,,-9.27843E-05,-0.003293193,
10:40.4,,,-0.000101101,-0.002334162,
10:40.4,-0.00132196,113.201,-5.24998E-05,-0.002068284,3
10:40.4,,,-0.000153341,-0.001432569,
10:40.4,,,-0.000219875,-0.001444004,
10:40.4,,,-0.00031188,-0.001660501,
10:40.4,,,-0.000224294,-0.000515382,
10:40.4,,,-7.69304E-05,0.0007272,
10:40.4,,,-7.95294E-05,0.000578018,
10:40.4,,,0.000267177,-0.000787757,
10:40.4,,,-0.000044183,0.00046834,
10:40.4,,,-0.000290308,0.000798153,
10:40.4,-0.000912188,113.198,5.89973E-05,0.000232611,3
10:40.4,,,-0.000213638,0.000394788,
10:40.4,,,-1.50742E-05,0.001046877,
10:40.4,,,-0.000106039,0.002276984,
10:40.4,,,-0.000262239,0.001413596,
10:40.4,,,5.198E-07,-0.00044131,
10:40.4,,,-0.000220915,-0.000627659,
10:40.4,,,3.30073E-05,0.000769564,
10:40.4,,,-0.000127611,0.001724437,
10:40.4,,,-0.000158539,0.000890158,
10:40.4,-0.00132196,113.199,-3.53464E-05,-3.56063E-05,3
10:40.4,,,-0.000328774,0.000816606,
10:40.4,,,5.35394E-05,-0.000322276,
10:40.4,,,3.43068E-05,-0.000625579,
10:40.4,,,-0.000131769,-0.000972286,
10:40.4,,,-6.54948E-05,-0.002070883,
10:40.4,,,-0.000160618,-0.001176567,
10:40.4,,,-0.000167116,-0.001417755,
10:40.4,,,-0.000200123,-0.000877422,
10:40.4,,,-0.000166076,-0.001963285,
10:40.4,-0.001229315,113.2,9.0965E-06,-0.002826153,3
10:40.4,,,-5.74379E-05,-0.001828916,
10:40.4,,,-5.50988E-05,-0.002656178,
10:40.4,,,-0.000209739,-0.002510374,
10:40.4,,,-0.000133329,-0.001754845,
10:40.4,,,0.000090965,-0.001804746,
10:40.4,,,-0.000163737,-0.001137063,
10:40.4,,,4.6782E-06,-0.001449722,
10:40.4,,,-8.52472E-05,-0.000907051,
10:40.4,,,2.3391E-06,0.00088418,
10:40.4,-0.000409772,113.198,1.8193E-06,0.000829601,3
10:40.4,,,-0.000164517,0.000505765,
10:40.4,,,5.198E-07,0.000847014,
10:40.4,,,9.98016E-05,0.000478736,
10:40.4,,,0.00012995,0.000579317,
10:40.4,,,3.92449E-05,0.001576813,
10:40.4,,,1.50742E-05,0.000710047,
10:40.4,,,-0.00023469,0.000480815,
10:40.4,,,4.23637E-05,0.002123383,
10:40.4,,,5.48389E-05,0.001980958,
10:40.4,-0.000409772,113.2,0.000140086,-0.000564243,3
10:40.4,,,0.000276014,-0.000912249,
10:40.4,,,-0.000205061,0.000694193,
10:40.4,,,9.40838E-05,0.000191546,
10:40.4,,,-2.36509E-05,-0.001824758,
10:40.4,,,-0.000307202,-0.002044373,
10:40.4,,,-5.61384E-05,-0.002957922,
10:40.4,,,1.01361E-05,-0.003234196,
10:40.4,,,2.88489E-05,-0.000621681,
10:40.4,,,-0.000318118,-0.000309801,
10:40.4,-0.000819544,113.2,-0.000151262,-0.003233156,3
10:40.4,,,-2.65098E-05,-0.003939044,
10:40.4,,,-0.000162438,-0.001294042,
10:40.4,,,-0.000118774,-0.001859065,
10:40.4,,,-0.000178291,-0.001056753,
10:40.4,,,0.000119034,0.000366979,
10:40.4,,,-8.5767E-06,0.000758128,
10:40.4,,,0.000142165,0.000484973,
10:40.4,,,0.000191806,4.49627E-05,
10:40.4,,,-0.000306422,0.001108214,
10:40.4,-0.000819544,113.2,-6.70542E-05,0.00143049,3
10:40.4,,,-4.39231E-05,0.001432829,
10:40.4,,,-0.000140606,0.000585035,
10:40.4,,,0.000176992,0.000933041,
10:40.4,,,-8.88858E-05,0.000881581,
10:40.4,,,7.71903E-05,0.001599425,
10:40.4,,,1.94925E-05,0.002596661,
10:40.4,,,-0.000154641,0.001314054,
10:40.4,,,0.000153861,-0.000400506,
10:40.4,,,-0.000117735,-0.000360741,
